"id","courses_id","availability_id","time_start","time_end","spots","pontifex_id","spots_taken","created_at","updated_at"
15027,17,2220,"16:15:00","17:15:00",10,0,"","","2020-09-25 15:38:18"
15028,17,2221,"16:15:00","17:15:00",10,0,"","","2020-09-25 15:38:18"
15029,17,2222,"16:15:00","17:15:00",0,0,"","","2020-09-14 16:32:41"
15030,17,2223,"18:00:00","19:00:00",9,0,"","","2020-10-05 10:49:22"
15032,17,2225,"18:00:00","19:00:00",9,0,"","","2020-10-05 10:49:22"
15033,17,2226,"18:00:00","19:00:00",9,0,"","","2020-10-05 10:49:22"
15034,17,2227,"18:00:00","19:00:00",0,0,"{""1"":7,""4"":1,""45"":1}","","2020-10-05 11:35:32"
15035,17,2228,"18:00:00","19:00:00",0,0,"{""4"":4,""1"":2,""12"":1}","","2020-09-09 13:13:35"
15036,17,2229,"18:00:00","19:00:00",9,0,"","","2020-10-05 10:49:22"
15037,17,2230,"18:00:00","19:00:00",9,0,"","","2020-10-05 10:49:22"
15038,17,2231,"18:00:00","19:00:00",2,0,"{""4"":1,""11"":2}","","2020-10-05 10:49:22"
15039,17,2232,"18:00:00","19:00:00",5,0,"{""11"":3,""1"":5,""4"":2,""2"":10}","","2020-09-28 08:48:00"
15040,17,2233,"16:15:00","17:15:00",0,0,"{""1"":2,""4"":1,""12"":1,""45"":1}","","2020-09-30 12:52:10"
15042,17,2235,"16:15:00","17:15:00",10,0,"","","2020-09-30 12:52:10"
15043,17,2236,"16:15:00","17:15:00",10,0,"","","2020-09-30 12:52:10"
15044,17,2237,"16:15:00","17:15:00",0,0,"","","2020-09-30 12:52:10"
15045,17,2238,"16:15:00","17:15:00",0,0,"{""4"":2,""1"":1,""45"":1}","","2020-09-09 09:00:58"
15046,17,2239,"16:15:00","17:15:00",10,0,"","","2020-09-30 12:52:10"
15047,17,2240,"16:15:00","17:15:00",2,0,"","","2020-09-30 12:52:10"
15048,17,2241,"16:15:00","17:15:00",0,0,"","","2020-10-02 11:25:49"
15050,17,2243,"16:15:00","17:15:00",3,0,"","","2020-10-02 11:25:49"
15051,17,2244,"16:15:00","17:15:00",3,0,"","","2020-10-02 11:25:49"
15052,17,2245,"16:15:00","17:15:00",3,0,"","","2020-10-02 11:25:49"
15053,17,2246,"16:15:00","17:15:00",5,0,"","","2020-07-23 10:23:53"
15055,17,2248,"16:15:00","17:15:00",5,0,"","","2020-07-23 10:23:53"
15056,17,2249,"16:15:00","17:15:00",5,0,"","","2020-07-23 10:23:53"
15057,17,2250,"16:15:00","17:15:00",0,0,"","","2020-07-23 10:19:02"
15059,17,2252,"16:15:00","17:15:00",0,0,"","","2020-07-23 10:19:02"
15060,17,2253,"16:15:00","17:15:00",0,0,"","","2020-07-23 10:19:02"
15061,17,2254,"16:15:00","17:15:00",20,0,"","","2020-09-21 09:04:18"
15062,17,2255,"16:15:00","17:15:00",0,0,"{""12"":3,""4"":2,""1"":3}","","2020-09-21 09:04:18"
15063,17,2256,"16:15:00","17:15:00",19,0,"{""11"":1}","","2020-09-21 09:04:18"
15064,17,2257,"16:15:00","17:15:00",0,0,"","","2020-09-23 09:22:29"
15065,17,2258,"16:15:00","17:15:00",0,0,"{""1"":4,""4"":1,""12"":1}","","2020-09-23 09:22:29"
15067,17,2260,"16:15:00","17:15:00",2,0,"","","2020-09-23 09:22:29"
15084,17,2297,"16:15:00","17:15:00",0,0,"","","2020-10-05 09:05:24"
15085,17,2298,"16:15:00","17:15:00",7,0,"{""1"":3,""4"":1,""12"":1}","","2020-09-07 09:24:40"
15086,17,2299,"16:15:00","17:15:00",12,0,"","","2020-10-05 09:05:24"
15087,17,2300,"16:15:00","17:15:00",12,0,"","","2020-10-05 09:05:24"
15088,17,2301,"16:15:00","17:15:00",12,0,"","","2020-06-19 11:18:45"
15089,17,2302,"16:15:00","17:15:00",12,0,"","","2020-10-05 09:05:24"
15090,17,2303,"16:15:00","17:15:00",10,0,"{""4"":1,""2"":1}","","2020-10-05 09:05:24"
15091,17,2304,"16:15:00","17:15:00",18,0,"{""4"":1,""12"":1}","","2020-09-23 13:43:05"
15092,17,2305,"16:15:00","17:15:00",20,0,"","","2020-05-25 09:46:44"
15093,17,2306,"16:15:00","17:15:00",13,0,"{""1"":3,""4"":3,""11"":1}","","2020-09-28 16:52:37"
15094,17,2307,"16:15:00","17:15:00",20,0,"","","2020-05-25 09:46:44"
15095,17,2308,"16:15:00","17:15:00",0,0,"","","2020-09-18 14:11:56"
15096,17,2309,"16:15:00","17:15:00",8,0,"","","2020-10-02 09:10:51"
15097,17,2310,"16:15:00","17:15:00",8,0,"","","2020-10-02 09:10:51"
15098,17,2311,"16:15:00","17:15:00",8,0,"","","2020-10-02 09:10:51"
15100,17,2313,"16:15:00","17:15:00",7,0,"","","2020-09-25 15:04:09"
15101,17,2314,"16:15:00","17:15:00",7,0,"","","2020-09-25 15:04:09"
15102,17,2315,"16:15:00","17:15:00",0,0,"{""3"":2}","","2020-09-25 15:04:09"
15118,17,2361,"19:00:00","20:00:00",8,0,"","","2020-10-02 09:10:51"
15119,17,2362,"19:00:00","20:00:00",8,0,"","","2020-10-02 09:10:51"
15120,17,2363,"19:00:00","20:00:00",8,0,"","","2020-10-02 09:10:51"
15121,17,2364,"19:00:00","20:00:00",0,0,"{""12"":1}","","2020-09-28 09:51:28"
15122,17,2365,"15:00:00","16:00:00",8,0,"","","2020-09-28 09:51:28"
15125,17,2368,"15:00:00","16:00:00",8,0,"","","2020-10-02 09:10:51"
15126,17,2369,"15:00:00","16:00:00",8,0,"","","2020-10-02 09:10:51"
15128,17,2371,"20:00:00","21:00:00",0,0,"{""11"":1,""6"":1,""2"":1}","","2020-10-02 09:10:51"
15131,17,2374,"15:00:00","16:00:00",8,0,"","","2020-10-02 09:10:51"
15132,17,2375,"15:00:00","16:00:00",8,0,"","","2020-10-02 09:10:51"
15134,17,2377,"15:00:00","16:00:00",8,0,"","","2020-10-02 09:10:51"
15136,17,2379,"15:00:00","16:00:00",8,0,"","","2020-09-08 08:44:54"
15137,17,2380,"20:00:00","21:00:00",3,0,"","","2020-10-02 09:10:51"
15138,17,2381,"20:00:00","21:00:00",8,0,"","","2020-10-02 09:10:51"
15140,17,2383,"15:00:00","16:00:00",8,0,"","","2020-10-02 09:10:51"
15142,17,2385,"15:00:00","16:00:00",7,0,"{""6"":1}","","2020-09-23 11:37:42"
15143,17,2386,"15:00:00","16:00:00",8,0,"","","2020-10-02 09:10:51"
15144,17,2387,"15:00:00","16:00:00",8,0,"","","2020-10-02 09:10:51"
15146,17,2389,"15:00:00","16:00:00",7,0,"{""11"":1}","","2020-10-02 09:10:51"
15150,17,2393,"12:00:00","13:00:00",8,0,"","","2020-10-02 09:10:51"
15151,17,2394,"12:00:00","13:00:00",8,0,"","","2020-10-02 09:10:51"
15153,17,2396,"12:00:00","13:00:00",8,0,"","","2020-10-02 09:10:51"
15155,17,2398,"10:00:00","11:00:00",8,0,"","","2020-10-02 09:10:51"
15156,17,2399,"10:00:00","11:00:00",7,0,"{""11"":1}","","2020-10-02 09:10:51"
15158,17,2401,"10:00:00","11:00:00",0,0,"","","2020-10-02 09:10:51"
15161,17,2404,"10:00:00","11:00:00",8,0,"","","2020-10-02 09:10:51"
15162,17,2405,"10:00:00","11:00:00",8,0,"","","2020-10-02 09:10:51"
15164,17,2407,"10:00:00","11:00:00",7,0,"{""11"":1}","","2020-10-02 09:10:51"
15166,17,2409,"10:00:00","11:00:00",7,0,"{""11"":1}","","2020-09-11 09:38:39"
15167,17,2410,"10:00:00","11:00:00",8,0,"","","2020-10-02 09:10:51"
15168,17,2411,"10:00:00","11:00:00",8,0,"","","2020-10-02 09:10:51"
15170,17,2413,"10:00:00","11:00:00",8,0,"","","2020-10-02 09:10:51"
15172,17,2415,"10:00:00","11:00:00",0,0,"","","2020-09-18 14:11:56"
15173,17,2416,"10:00:00","11:00:00",8,0,"","","2020-10-02 09:10:51"
15174,17,2417,"10:00:00","11:00:00",8,0,"","","2020-10-02 09:10:51"
15176,17,2419,"10:00:00","11:00:00",8,0,"","","2020-10-02 09:10:51"
15178,17,2421,"10:00:00","11:00:00",0,0,"","","2020-09-28 09:51:28"
15180,17,2423,"19:00:00","20:00:00",20,0,"","","2020-10-05 09:19:17"
15181,17,2424,"19:00:00","20:00:00",20,0,"","","2020-10-05 09:19:17"
15182,17,2425,"19:00:00","20:00:00",0,0,"","","2020-10-05 09:19:17"
15183,17,2426,"19:00:00","20:00:00",0,0,"{""11"":1}","","2020-09-03 16:41:22"
15184,17,2427,"19:00:00","20:00:00",20,0,"","","2020-09-03 16:41:22"
15185,17,2428,"19:00:00","20:00:00",20,0,"","","2020-09-03 16:41:22"
15186,17,2429,"19:00:00","20:00:00",19,0,"{""6"":1}","","2020-09-14 15:55:53"
15187,17,2430,"19:00:00","20:00:00",19,0,"{""13"":1}","","2020-08-28 13:21:58"
15189,17,2432,"19:00:00","20:00:00",20,0,"","",""
15190,17,2433,"19:00:00","20:00:00",20,0,"","",""
15191,17,2434,"19:00:00","20:00:00",20,0,"","",""
15192,17,2435,"08:30:00","09:30:00",0,0,"","","2020-09-25 14:55:07"
15193,17,2436,"08:30:00","09:30:00",20,0,"","","2020-09-25 14:55:07"
15195,17,2438,"08:30:00","09:30:00",20,0,"","","2020-08-25 11:14:22"
15196,17,2439,"08:30:00","09:30:00",20,0,"","","2020-09-25 14:55:07"
15198,17,2441,"08:30:00","09:30:00",20,0,"","","2020-09-25 14:55:07"
15199,17,2442,"","",0,0,"","","2020-09-25 14:55:07"
15201,17,2444,"","",20,0,"","","2020-09-25 14:55:07"
15202,17,2445,"","",20,0,"","","2020-09-25 14:55:07"
15204,17,2447,"19:30:00","20:30:00",20,0,"","","2020-09-25 14:55:07"
15205,17,2448,"19:30:00","20:30:00",20,0,"","","2020-09-25 14:55:07"
15206,17,2449,"19:30:00","20:30:00",20,0,"","","2020-08-25 11:14:22"
15207,17,2450,"19:30:00","20:30:00",20,0,"","","2020-09-25 14:55:07"
15208,17,2451,"19:30:00","20:30:00",20,0,"","","2020-09-25 14:55:07"
15211,17,2454,"19:00:00","20:00:00",20,0,"","","2020-08-25 08:26:02"
15212,17,2455,"19:00:00","20:00:00",20,0,"","","2020-08-25 08:26:02"
15213,17,2456,"19:00:00","20:00:00",20,0,"","","2020-08-25 08:26:02"
15216,17,2459,"18:00:00","19:15:00",0,0,"","","2020-09-30 14:23:16"
15218,17,2461,"18:00:00","19:15:00",20,0,"","","2020-09-30 14:23:16"
15219,17,2462,"18:00:00","19:15:00",20,0,"","","2020-09-30 14:23:16"
15221,17,2464,"18:00:00","19:15:00",20,0,"","","2020-09-30 14:23:16"
15223,17,2466,"18:00:00","19:15:00",20,0,"","","2020-09-30 14:23:16"
15224,17,2467,"18:00:00","19:15:00",20,0,"","","2020-09-30 14:23:16"
15226,17,2469,"18:00:00","19:15:00",0,0,"","","2020-09-18 10:36:27"
15227,17,2470,"18:00:00","19:15:00",20,0,"","","2020-09-30 14:23:16"
15229,17,2472,"18:00:00","19:15:00",20,0,"","","2020-09-30 14:23:16"
15230,17,2473,"","",17,0,"{""11"":1,""2"":2}","","2020-10-01 18:16:04"
15231,17,2474,"","",20,0,"","",""
15233,17,2476,"","",20,0,"","",""
15235,17,2478,"","",20,0,"","",""
15236,17,2479,"","",20,0,"","",""
15237,17,2480,"10:00:00","11:15:00",20,0,"","","2020-09-23 11:38:08"
15238,17,2481,"10:00:00","11:15:00",20,0,"","","2020-09-23 11:38:08"
15239,17,2482,"10:00:00","11:15:00",0,0,"","","2020-09-23 11:38:08"
15242,17,2485,"10:00:00","11:15:00",20,0,"","","2020-09-23 11:38:08"
15243,17,2486,"10:00:00","11:15:00",20,0,"","","2020-09-23 11:38:08"
15244,17,2487,"10:00:00","11:15:00",20,0,"","","2020-09-23 11:38:08"
15245,17,2488,"10:00:00","11:15:00",0,0,"","","2020-09-23 11:38:08"
15248,17,2491,"17:45:00","19:00:00",20,0,"","",""
15249,17,2492,"17:45:00","19:00:00",20,0,"","",""
15250,17,2493,"17:45:00","19:00:00",20,0,"","",""
15251,17,2494,"17:45:00","19:00:00",20,0,"","",""
15252,17,2495,"17:45:00","19:00:00",20,0,"","",""
15253,17,2496,"17:45:00","19:00:00",20,0,"","",""
15255,17,2498,"17:45:00","19:00:00",20,0,"","",""
15256,17,2499,"17:45:00","19:00:00",20,0,"","",""
15257,17,2500,"","",20,0,"","",""
15259,17,2502,"","",20,0,"","",""
15267,17,2513,"10:00:00","11:00:00",9,18773,"","","2020-10-05 16:00:04"
15271,17,2517,"10:00:00","11:00:00",11,18774,"","","2020-10-05 16:00:05"
15272,17,2518,"19:00:00","20:00:00",8,18795,"","","2020-10-05 16:00:06"
15273,17,2519,"19:00:00","20:00:00",7,18818,"","","2020-10-05 16:00:06"
15274,17,2520,"19:00:00","20:00:00",7,18796,"","","2020-10-05 16:00:06"
15275,17,2521,"19:00:00","20:00:00",10,18819,"","","2020-10-05 16:00:07"
15276,17,2522,"19:00:00","20:00:00",12,18797,"","","2020-10-05 16:00:07"
15277,17,2523,"10:00:00","11:00:00",11,18775,"","","2020-10-05 16:00:08"
15278,17,2524,"19:00:00","20:00:00",10,18820,"","","2020-10-05 16:00:08"
15279,17,2525,"19:00:00","20:00:00",11,18798,"","","2020-10-05 16:00:08"
15285,17,2539,"17:30:00","18:30:00",8,20044,"","","2020-10-05 16:00:07"
15510,18,579,"19:00:00","20:00:00",5,18975,"{""11"":1}","","2020-10-05 16:00:07"
15520,18,635,"19:00:00","20:00:00",3,18761,"","","2020-10-05 16:00:04"
15521,18,636,"19:00:00","20:00:00",3,19124,"","","2020-10-05 16:00:05"
15522,18,637,"19:00:00","20:00:00",11,18762,"","","2020-10-05 16:00:07"
15523,18,638,"19:00:00","20:00:00",13,19125,"","","2020-10-05 16:00:07"
15524,18,639,"19:00:00","20:00:00",11,18763,"","","2020-10-05 16:00:08"
15526,18,651,"19:00:00","20:00:00",6,18508,"","","2020-10-05 16:00:05"
15527,18,652,"19:00:00","20:00:00",13,18509,"","","2020-10-05 16:00:07"
15531,18,679,"19:00:00","20:00:00",10,19104,"","","2020-10-05 16:00:07"
15541,18,736,"19:00:00","20:00:00",9,19186,"","","2020-10-05 16:00:05"
15542,18,737,"19:00:00","20:00:00",8,19187,"","","2020-10-05 16:00:05"
15543,18,738,"19:00:00","20:00:00",4,19188,"","","2020-10-05 16:00:06"
15544,18,739,"19:00:00","20:00:00",7,19189,"","","2020-10-05 16:00:06"
15545,18,740,"19:00:00","20:00:00",7,19190,"","","2020-10-05 16:00:07"
15546,18,741,"19:00:00","20:00:00",8,19191,"","","2020-10-05 16:00:07"
15547,18,742,"19:00:00","20:00:00",8,19192,"","","2020-10-05 16:00:07"
15548,18,743,"19:00:00","20:00:00",9,19193,"","","2020-10-05 16:00:08"
15553,18,801,"17:30:00","18:30:00",7,19986,"{""11"":2}","","2020-10-05 16:00:05"
15554,18,802,"19:00:00","20:00:00",7,19543,"","","2020-10-05 16:00:06"
15555,18,803,"17:30:00","18:30:00",12,19987,"","","2020-10-05 16:00:07"
15556,18,805,"19:00:00","20:00:00",10,19544,"","","2020-10-05 16:00:08"
15566,18,841,"17:30:00","18:30:00",18,20022,"","","2020-10-05 16:00:05"
15567,18,842,"19:00:00","20:00:00",15,18912,"","","2020-10-05 16:00:05"
15568,18,843,"19:00:00","20:00:00",6,20035,"{""11"":1}","","2020-10-05 16:00:06"
15569,18,844,"17:30:00","18:30:00",20,20023,"","","2020-10-05 16:00:06"
15570,18,845,"17:30:00","18:30:00",8,20049,"{""11"":1}","","2020-10-05 16:00:06"
15571,18,846,"19:00:00","20:00:00",12,20036,"","","2020-10-05 16:00:07"
15572,18,847,"19:00:00","20:00:00",20,18913,"","","2020-10-05 16:00:07"
15573,18,848,"17:30:00","18:30:00",20,20024,"","","2020-10-05 16:00:08"
15579,18,871,"19:00:00","20:00:00",5,18951,"{""12"":1}","","2020-10-05 16:00:04"
15581,18,873,"19:00:00","20:00:00",11,18952,"","","2020-10-05 16:00:06"
15582,18,874,"19:00:00","20:00:00",4,18895,"","","2020-10-05 16:00:07"
15583,18,875,"19:00:00","20:00:00",11,18953,"","","2020-10-05 16:00:08"
15586,18,893,"19:00:00","20:00:00",6,20129,"","","2020-10-05 16:00:05"
15587,18,894,"19:00:00","20:00:00",8,20130,"","","2020-10-05 16:00:07"
15588,18,895,"19:00:00","20:00:00",10,20131,"","","2020-10-05 16:00:08"
15590,18,907,"17:30:00","18:30:00",5,19112,"","","2020-10-05 16:00:04"
15591,18,908,"17:30:00","18:30:00",8,19113,"","","2020-10-05 16:00:06"
15594,18,919,"19:00:00","20:00:00",9,18904,"","","2020-10-05 16:00:06"
15595,18,920,"19:00:00","20:00:00",9,18905,"","","2020-10-05 16:00:08"
15598,18,934,"19:00:00","20:00:00",7,18689,"","","2020-10-05 16:00:04"
15599,18,935,"19:00:00","20:00:00",5,19975,"","","2020-10-05 16:00:05"
15600,18,936,"19:00:00","20:00:00",12,18690,"","","2020-10-05 16:00:07"
15601,18,937,"19:00:00","20:00:00",12,19976,"","","2020-10-05 16:00:07"
15690,18,1313,"19:00:00","20:00:00",10,24254,"","","2020-10-05 16:00:04"
15691,18,1314,"19:00:00","20:00:00",5,18584,"","","2020-10-05 16:00:04"
15693,18,1316,"16:00:00","17:00:00",12,19863,"","","2020-10-05 16:00:04"
15694,18,1317,"19:00:00","20:00:00",4,19778,"","","2020-10-05 16:00:04"
15695,18,1318,"16:00:00","17:00:00",12,24258,"{""2"":1}","","2020-10-05 16:00:04"
15696,18,1319,"16:00:00","17:00:00",4,18311,"{""11"":1}","","2020-10-05 16:00:04"
15697,18,1320,"10:00:00","11:00:00",10,19929,"","","2020-10-05 16:00:04"
15699,18,1322,"16:00:00","17:00:00",12,19864,"","","2020-10-05 16:00:04"
15700,18,1323,"19:00:00","20:00:00",8,18547,"","","2020-10-05 16:00:04"
15701,18,1324,"19:00:00","20:00:00",12,24260,"{""11"":1}","","2020-10-05 16:00:04"
15702,18,1325,"19:00:00","20:00:00",7,18585,"","","2020-10-05 16:00:04"
15703,18,1326,"16:00:00","17:00:00",13,19865,"","","2020-10-05 16:00:04"
15704,18,1327,"19:00:00","20:00:00",10,19779,"","","2020-10-05 16:00:04"
15705,18,1328,"16:00:00","17:00:00",6,24263,"","","2020-10-05 16:00:04"
15706,18,1329,"10:00:00","11:00:00",13,19930,"","","2020-10-05 16:00:04"
15707,18,1330,"16:00:00","17:00:00",12,19866,"","","2020-10-05 16:00:04"
15708,18,1331,"19:00:00","20:00:00",12,24266,"","","2020-10-05 16:00:04"
15711,18,1334,"16:00:00","17:00:00",12,19867,"","","2020-10-05 16:00:04"
15712,18,1335,"19:00:00","20:00:00",11,19780,"{""11"":1}","","2020-10-05 16:00:04"
15713,18,1336,"16:00:00","17:00:00",13,24269,"","","2020-10-05 16:00:04"
15714,18,1337,"10:00:00","11:00:00",12,19931,"","","2020-10-05 16:00:04"
15715,18,1338,"16:00:00","17:00:00",12,19868,"","","2020-10-05 16:00:04"
15716,18,1339,"19:00:00","20:00:00",13,24271,"","","2020-10-05 16:00:05"
15717,18,1340,"19:00:00","20:00:00",8,18587,"","","2020-10-05 16:00:05"
15718,18,1341,"16:00:00","17:00:00",11,19869,"","","2020-10-05 16:00:05"
15719,18,1342,"19:00:00","20:00:00",11,19781,"","","2020-10-05 16:00:05"
15720,18,1343,"16:00:00","17:00:00",13,24274,"","","2020-10-05 16:00:05"
15721,18,1344,"16:00:00","17:00:00",4,18312,"","","2020-10-05 16:00:05"
15722,18,1345,"10:00:00","11:00:00",13,19932,"","","2020-10-05 16:00:05"
15723,18,1346,"16:00:00","17:00:00",13,19870,"","","2020-10-05 16:00:05"
15724,18,1347,"19:00:00","20:00:00",13,24277,"","","2020-10-05 16:00:05"
15725,18,1348,"19:00:00","20:00:00",9,18588,"","","2020-10-05 16:00:05"
15726,18,1349,"16:00:00","17:00:00",12,19871,"","","2020-10-05 16:00:05"
15727,18,1350,"19:00:00","20:00:00",12,19782,"","","2020-10-05 16:00:05"
15728,18,1351,"16:00:00","17:00:00",11,24283,"","","2020-10-05 16:00:05"
15729,18,1352,"10:00:00","11:00:00",13,19933,"","","2020-10-05 16:00:05"
15730,18,1353,"16:00:00","17:00:00",13,19872,"","","2020-10-05 16:00:05"
15731,18,1354,"19:00:00","20:00:00",12,18548,"","","2020-10-05 16:00:05"
15732,18,1355,"19:00:00","20:00:00",13,24285,"","","2020-10-05 16:00:05"
15733,18,1356,"19:00:00","20:00:00",10,18589,"","","2020-10-05 16:00:05"
15735,18,1358,"16:00:00","17:00:00",13,19873,"","","2020-10-05 16:00:06"
15736,18,1359,"19:00:00","20:00:00",12,19783,"","","2020-10-05 16:00:06"
15737,18,1360,"16:00:00","17:00:00",12,24288,"","","2020-10-05 16:00:06"
15738,18,1363,"16:00:00","17:00:00",13,19874,"","","2020-10-05 16:00:06"
15739,18,1364,"19:00:00","20:00:00",13,24290,"","","2020-10-05 16:00:06"
15740,18,1365,"19:00:00","20:00:00",9,18590,"","","2020-10-05 16:00:06"
15741,18,1366,"16:00:00","17:00:00",12,19875,"","","2020-10-05 16:00:06"
15742,18,1367,"19:00:00","20:00:00",12,19784,"","","2020-10-05 16:00:06"
15743,18,1368,"16:00:00","17:00:00",13,24293,"","","2020-10-05 16:00:06"
15744,18,1369,"16:00:00","17:00:00",9,18313,"","","2020-10-05 16:00:06"
15745,18,1370,"10:00:00","11:00:00",13,19935,"","","2020-10-05 16:00:06"
15746,18,1371,"16:00:00","17:00:00",13,19876,"","","2020-10-05 16:00:06"
15747,18,1372,"19:00:00","20:00:00",13,24295,"","","2020-10-05 16:00:06"
15748,18,1373,"19:00:00","20:00:00",9,18591,"","","2020-10-05 16:00:06"
15750,18,1375,"16:00:00","17:00:00",13,19877,"","","2020-10-05 16:00:06"
15751,18,1376,"19:00:00","20:00:00",13,19785,"","","2020-10-05 16:00:07"
15752,18,1377,"16:00:00","17:00:00",13,24298,"","","2020-10-05 16:00:07"
15753,18,1378,"10:00:00","11:00:00",13,19936,"","","2020-10-05 16:00:07"
15754,18,1379,"16:00:00","17:00:00",13,19878,"","","2020-10-05 16:00:07"
15755,18,1380,"19:00:00","20:00:00",12,24300,"","","2020-10-05 16:00:07"
15756,18,1381,"19:00:00","20:00:00",10,18592,"","","2020-10-05 16:00:07"
15757,18,1382,"16:00:00","17:00:00",12,19879,"","","2020-10-05 16:00:07"
15758,18,1383,"19:00:00","20:00:00",13,19786,"","","2020-10-05 16:00:07"
15759,18,1384,"16:00:00","17:00:00",13,24303,"","","2020-10-05 16:00:07"
15760,18,1385,"10:00:00","11:00:00",13,19937,"","","2020-10-05 16:00:07"
15761,18,1386,"16:00:00","17:00:00",13,19880,"","","2020-10-05 16:00:07"
15762,18,1387,"19:00:00","20:00:00",13,24305,"","","2020-10-05 16:00:07"
15763,18,1388,"19:00:00","20:00:00",10,18593,"","","2020-10-05 16:00:07"
15765,18,1390,"16:00:00","17:00:00",13,19881,"","","2020-10-05 16:00:07"
15766,18,1391,"19:00:00","20:00:00",13,19787,"","","2020-10-05 16:00:08"
15767,18,1392,"16:00:00","17:00:00",12,24308,"","","2020-10-05 16:00:08"
15768,18,1393,"16:00:00","17:00:00",6,18314,"","","2020-10-05 16:00:08"
15770,18,1395,"10:00:00","11:00:00",13,19938,"","","2020-10-05 16:00:08"
15771,18,1396,"16:00:00","17:00:00",13,19882,"","","2020-10-05 16:00:08"
15772,18,1397,"19:00:00","20:00:00",14,18549,"","","2020-10-05 16:00:08"
15773,18,1398,"19:00:00","20:00:00",13,24310,"","","2020-10-05 16:00:08"
15774,18,1399,"19:00:00","20:00:00",10,18594,"","","2020-10-05 16:00:08"
15775,18,1400,"16:00:00","17:00:00",12,19883,"","","2020-10-05 16:00:08"
15776,18,1401,"19:00:00","20:00:00",13,19788,"","","2020-10-05 16:00:08"
15777,18,1402,"16:00:00","17:00:00",13,24313,"","","2020-10-05 16:00:08"
15778,18,1403,"10:00:00","11:00:00",13,19939,"","","2020-10-05 16:00:08"
15779,18,1404,"16:00:00","17:00:00",13,19884,"","","2020-10-05 16:00:08"
15780,18,1405,"19:00:00","20:00:00",13,24315,"","","2020-10-05 16:00:08"
15782,18,1407,"19:00:00","20:00:00",10,18595,"","","2020-10-05 16:00:08"
15783,18,1408,"16:00:00","17:00:00",13,19885,"","","2020-10-05 16:00:08"
15784,18,1409,"16:00:00","17:00:00",13,19886,"","","2020-10-05 16:00:08"
15785,18,1410,"19:00:00","20:00:00",13,24318,"","","2020-10-05 16:00:08"
15786,18,1411,"10:00:00","11:00:00",13,24319,"","","2020-10-05 16:00:08"
15811,18,1550,"19:00:00","20:00:00",7,19082,"","","2020-10-05 16:00:04"
15812,18,1551,"19:00:00","20:00:00",6,18939,"","","2020-10-05 16:00:04"
15813,18,1552,"19:00:00","20:00:00",10,18614,"","","2020-10-05 16:00:04"
15815,18,1554,"19:00:00","20:00:00",10,19083,"{""11"":1}","","2020-10-05 16:00:04"
15816,18,1555,"17:45:00","18:45:00",7,18935,"","","2020-10-05 16:00:05"
15817,18,1556,"19:00:00","20:00:00",7,19084,"","","2020-10-05 16:00:05"
15818,18,1557,"19:00:00","20:00:00",9,18615,"","","2020-10-05 16:00:05"
15820,18,1561,"19:00:00","20:00:00",12,19085,"","","2020-10-05 16:00:05"
15821,18,1562,"19:00:00","20:00:00",12,19086,"","","2020-10-05 16:00:06"
15822,18,1563,"19:00:00","20:00:00",8,18940,"","","2020-10-05 16:00:06"
15823,18,1564,"19:00:00","20:00:00",12,18616,"","","2020-10-05 16:00:06"
15824,18,1565,"19:00:00","20:00:00",7,18281,"","","2020-10-05 16:00:06"
15825,18,1566,"19:00:00","20:00:00",12,19087,"","","2020-10-05 16:00:06"
15826,18,1567,"17:45:00","18:45:00",7,18936,"","","2020-10-05 16:00:06"
15827,18,1568,"19:00:00","20:00:00",14,18617,"","","2020-10-05 16:00:06"
15828,18,1569,"19:00:00","20:00:00",15,19088,"","","2020-10-05 16:00:06"
15829,18,1570,"19:00:00","20:00:00",8,18282,"","","2020-10-05 16:00:07"
15830,18,1572,"19:00:00","20:00:00",14,19089,"","","2020-10-05 16:00:07"
15831,18,1574,"19:00:00","20:00:00",13,18618,"","","2020-10-05 16:00:07"
15832,18,1575,"19:00:00","20:00:00",14,19090,"","","2020-10-05 16:00:07"
15833,18,1576,"19:00:00","20:00:00",7,18941,"","","2020-10-05 16:00:07"
15834,18,1577,"19:00:00","20:00:00",6,18283,"","","2020-10-05 16:00:07"
15835,18,1578,"17:45:00","18:45:00",8,18937,"","","2020-10-05 16:00:08"
15836,18,1579,"19:00:00","20:00:00",15,19091,"","","2020-10-05 16:00:08"
15837,18,1580,"19:00:00","20:00:00",14,18619,"","","2020-10-05 16:00:08"
15838,18,1581,"19:00:00","20:00:00",15,19092,"","","2020-10-05 16:00:08"
15846,18,1610,"17:30:00","18:30:00",5,20402,"{""2"":1}","","2020-10-05 16:00:04"
15847,18,1611,"17:30:00","18:30:00",8,20390,"","","2020-10-05 16:00:05"
15848,18,1612,"19:00:00","20:00:00",9,20369,"","","2020-10-05 16:00:05"
15849,18,1613,"17:30:00","18:30:00",11,20403,"","","2020-10-05 16:00:06"
15850,18,1614,"17:30:00","18:30:00",10,20391,"","","2020-10-05 16:00:06"
15851,18,1615,"19:00:00","20:00:00",11,20370,"","","2020-10-05 16:00:07"
15852,18,1616,"17:30:00","18:30:00",11,20392,"","","2020-10-05 16:00:08"
15853,18,1617,"17:30:00","18:30:00",13,20404,"","","2020-10-05 16:00:08"
15857,18,1638,"19:00:00","20:00:00",6,18106,"","","2020-10-05 16:00:04"
